mass_ratio chirp_mass a_1 a_2 tilt_1 tilt_2 phi_12 phi_jl dec ra theta_jn psi time_jitter
0.8389271148508108 29.948200901284675 0.15586387472644872 0.46448700934260717 1.2261960168253776 2.369589307116012 0.7092475178774068 0.15831947964003196 -0.5122225963721467 2.7319623879288972 1.1600142499400765 2.685755625414802 -0.00012176723160178118
0.9514174009364331 29.026006246867276 0.33674167075794925 0.3130429119389508 2.230857113103754 2.0373220185936107 1.5370434997360733 3.8067537264518774 -0.11499969183754068 2.6243503085842015 0.9719218542829131 0.026964205544234215 -7.179327835084764e-05
0.9375086948436655 30.495451338606575 0.0940791108671998 0.31092046670854306 1.2323360349644534 2.275958868899149 2.5960610070095083 0.9470055419732054 -1.203398965545156 2.0649325221712513 1.9236481602562792 1.7527278702305389 0.0001972237941918767
0.5828641505148684 28.683703807645333 0.26643365555176146 0.14688981997670475 2.6780391273705164 1.5273063616449096 2.001080678766615 5.2748785596558365 -1.0472573237391904 2.5107815116849608 0.5677394946768951 0.8671946339485828 0.0001503211758986804
0.8634348357411982 30.517954994747285 0.17968880312167212 0.09643364374020452 1.8372426187772035 0.6465133990666103 5.2316739681643005 3.114996596053241 -1.251617048848296 1.8692347268421325 2.604169393171199 0.5127262579952291 3.659290327618275e-05
0.823461381132689 29.50374742494034 0.13800492232624248 0.2933897162581224 1.6466129899299706 2.36199764532938 4.504962886069484 4.888156004300937 -1.1213266368700805 0.9631960179411604 2.128609019158364 2.7402048709279354 -0.00010892063249298435
0.9833156772865714 30.52542940695391 0.046889195437624674 0.05930412038200911 2.1443531073463764 1.5598456483285597 0.6117376171901806 5.659652600985902 -1.0303788356298411 2.430873594019943 0.4275889275170622 1.7995990735753746 5.1084180287833505e-05
0.8214350143349727 30.275705006398816 0.8331951731240894 0.06624135773860315 1.8478283089813123 2.354701877728109 5.757922329784994 4.219389559489483 -1.2804101683719389 1.3530734448557327 2.759990487146397 1.4302166600684874 -7.752000015990071e-05
0.9040139868320693 29.417018542782024 0.26617879666470146 0.6535357250527958 2.0574566163823413 1.9020485299237826 3.4949634590428054 3.258322433749929 -0.9346850761278651 2.5080587585155616 0.6871798923061362 0.9556149070605889 -0.00015369232314134878
0.6541867315948632 30.348466987866228 0.11553048707814093 0.4715066214639041 2.252469649881994 1.7195139224503113 4.897604756004671 0.6233605460582903 -1.178993112503846 1.6754863416864574 0.7599378640403691 1.9397161214645826 -0.00013830298704385223
0.6910117833530656 29.00060955389872 0.00943539302217956 0.28495832985184916 1.1550046549459263 2.820452587694048 3.6267700330871695 1.5589844291280126 -1.0473391753291224 2.590259564132765 2.4809755812404464 2.5053479228087143 -0.0002124292040752974
0.9359500236898309 28.539100394008177 0.6069336708980241 0.30656551673620286 2.103091164882909 2.584373762010336 2.6395026771665013 1.4375063874361371 -1.2867340961820857 2.147189148823322 2.8889152338254758 0.9048605148465311 -0.00012261561682009694
0.629769846410679 29.244409601451213 0.5851039946361712 0.361571079202605 1.6298143057596086 2.9075130743083286 1.484514103747554 0.36441232008495117 -0.15087631453363706 2.63368254591105 0.43534857791892057 0.15554110861558504 -0.00021418167524915715
0.7502973974725269 29.858265040812245 0.44763622728734426 0.30126536073371235 1.9632524613885989 1.3646717514585882 0.4372674710587114 0.11241343030365826 -0.8179768615189366 2.630812461521792 2.7607351847733126 2.0529788099859707 -6.884284943827569e-05
0.6301789468259068 28.947950876564256 0.2708780626140816 0.47411942226434967 2.169588869503 2.075075347787568 1.786878704230671 3.9786691912965884 -0.1997182507163296 2.6677766440666835 0.5749715344872711 2.775182170720308 -1.4097853269718578e-05
0.7684593798733013 29.714911512825793 0.40577023901343073 0.8241318793359869 2.7810792536054763 1.3489977604794807 0.3978870202612391 0.035306080619504986 -0.47885529808819716 2.7390641627727415 0.16104724479707158 0.7941475449747993 -7.966492878582409e-05
0.8486175495848004 30.055020453109385 0.562708447640516 0.1845013555094936 1.4551862996940121 2.544583635292344 5.824427569242537 3.915969073183011 -1.05426132118948 1.006116280613434 2.9626266077327297 1.6158618625535859 -0.0001579250245995744
0.8758201169107438 30.501165426140687 0.6782412156281131 0.8636334863942958 1.2030231878950388 2.103055799279637 5.341356016483512 4.787283928549535 -1.1712006428002038 1.924313902683968 0.6294939673769264 2.0464203657743663 -0.00013675912102522228
0.4738281438765035 30.363454465225594 0.9303141873074979 0.058032189213322725 1.5979135104271742 0.665698808851755 5.4302394415149635 3.3157272782998706 -1.1900807094700032 2.342566862439853 2.7483696120246006 1.1389994384939675 -0.00014965830303288822
0.6563617457780297 30.419721720878208 0.37444192928959313 0.42633291883976354 2.104124970550127 0.9994412951353493 4.812601168912933 2.049976952663693 -0.7679715186163111 2.674823767923305 1.5370516647851358 1.309288513526457 -0.00017830304764300054
0.6035662614508547 28.950295707702285 0.2826719437619137 0.0436856208925398 2.3258448394931004 1.460125822061881 2.3236115843124687 0.10762910202433065 -1.1375791259605963 2.229483124781341 0.7228367441321732 2.8728733846785626 0.00011588689148318647
0.9564216466242499 30.37574209427213 0.3592246914898412 0.5850753779206339 1.3879604472522922 1.9411570621031145 1.1630238124654648 0.557479737362126 -1.1226787259546767 1.163623583958389 0.2135109837967237 1.5916077630971766 -2.4632789691695923e-05
0.6180367411039159 29.09465072341493 0.6830779017935654 0.4795757111726868 1.6779272992031928 2.3147212508212944 1.3038404082216182 2.094457625826959 -1.2498910303708153 1.6305892979614824 2.6065525033766384 1.9321988548936198 0.00021198415317359644
0.8922230792549949 29.075885407948988 0.18450491382671516 0.40113986144479924 1.7940341252082834 2.742516927171445 5.163366276464842 3.3840864985747663 -0.1393248885574741 2.64040425921309 0.39182265938035116 2.6524685576603213 0.00010941159514825681
0.6660201478591977 29.812503522975565 0.1365125485329369 0.13200096770769812 2.9087851573565264 0.9446228927703417 4.364783493552862 1.0980362810832656 -1.20012477854576 1.9123510049600572 1.2568540496654779 0.7994220286792669 -7.10548932568967e-05
0.9880331288201584 29.932655196679406 0.00424320335341968 0.17685896728439182 1.2609348534649387 2.5975673996018274 2.04352611552963 0.3247524674092761 -0.4887054587961169 2.6921132899056057 0.8363617856320311 2.621298761556974 0.00010279689991320759
0.5838575149714841 28.92495838232587 0.6663946837719648 0.15343122275487786 2.0053521416945976 1.4642380436207418 3.2799965077278808 0.9777331430989472 -0.6133943319536731 2.736502670275252 0.059448558686434005 0.6635184739527552 0.00010060862861367004
0.6090977061847449 27.786528162769137 0.06263000811284124 0.7565051712886096 1.7799808384409943 2.6823371547562167 1.5313898547324705 0.6290998743527807 -1.03107041470061 2.546338739772995 1.8501907505443471 1.817297769393638 0.00015690544159444145
0.7971901518218076 29.297361394545284 0.4763171052317556 0.583184429742445 2.2790165598603918 1.6256575497436394 5.236770271633386 2.9522469161242335 -0.9472152865397659 2.584041347182576 0.3200064311948711 2.75380176210767 -0.00022788268637100772
0.8266026449824897 30.179336611795364 0.23295032394696105 0.34816222241208905 2.7835474982402237 1.4889057316423835 3.0732046922511946 4.430393685520654 0.26426443831083296 2.151817584819744 1.2940883322939196 2.3219027086084187 0.00020016322867377637
0.834941128611531 29.23710703612005 0.15544647850748236 0.9723188182894847 2.1299479328714 2.0020180082899635 3.136351378617606 4.725298385501048 -1.0609659898904098 1.1461571997779325 0.2433185229916153 2.226802982423789 0.0001021134460768761
0.949916715522196 30.317276524951644 0.19983974747620295 0.02281841944288896 2.515725946810236 1.4151770726625448 1.7623570004170912 0.5522663645132824 -1.1599455090589528 1.1425997358473898 1.9618105603640368 2.075295905343606 -1.6362225329597934e-05
0.6441658417159193 28.600740691438165 0.7731263555585026 0.3175229462171444 2.2046241072673185 0.9023882164262118 0.22255490957695045 1.9894121901657644 -1.3105429028218814 1.6972091923000212 2.753070967828342 2.9796768471388893 -4.976703603790664e-05
0.9257367971963152 28.812234413923765 0.47533258661075156 0.04051736490828512 2.9730198335501172 0.7362856795152064 4.855921943750543 3.9476403169741467 -1.201478795578643 1.7871220837033124 1.2363954589864852 2.4763329520684016 1.738583892493291e-05
0.6175691938436781 30.220108810319445 0.00347488166692924 0.25386022159147253 0.8027682339442705 2.6946581140732446 5.630558725795993 6.012708674107213 -1.1221703756531305 2.5622629925893725 2.241041658872874 1.8614270296505766 0.00018197295677876946
0.8692664597435399 30.87934223356976 0.03314719530992228 0.37507789435384775 0.09441248608733932 1.7303847059654671 4.340215936718514 5.826127785227825 -1.133534671562685 2.045305310914496 0.46444942042384807 1.541046933718461 0.00013807969847733016
0.8273966613671491 28.985764153757 0.30662323376940104 0.036084521794462796 2.5938010803278115 1.6555282604961685 4.2630811106382005 1.6504691822800501 -1.1744248060706446 1.993467116484897 0.6997208471608296 0.14485793684398895 -8.150863788272293e-05
0.9644333843054068 28.68761229943047 0.9420640447453991 0.594469174378394 2.6500169492875036 0.8136695831544548 3.3661729651976318 5.82211462624174 -1.241004920863967 1.2405396254166283 2.2576618437577496 1.503318565799855 -3.0166788796873965e-05
0.7532343031832699 30.9987714786607 0.25272583812051574 0.20998516840444675 0.6651350418689533 2.546232137520981 4.829357846632255 3.2455227726396148 -1.1220871216747725 1.0692424346684648 2.2951053471629392 0.846112059413226 -0.00012831149759659263
0.7827777985818724 30.157168138391366 0.08136539154061509 0.028306580495687593 1.927407344907237 2.3521369625872928 0.2612866601762038 2.3743325432769096 -1.1894750185197962 1.8021691071244381 0.6838865342123707 0.005435787459583925 4.5788316233631135e-05
0.7671320866564446 30.617388154544592 0.124846860039146 0.16330857636313112 1.3855265689095715 1.7700042943225571 0.6106409605458116 3.2123835313837903 -1.071339509185966 2.41928752037693 0.7802980546914017 0.09658550688623374 -7.819746282297917e-05
0.6571560969753385 30.680770969056425 0.30609522192480115 0.4763390245665646 0.8799615218022254 2.2831496178000386 3.1845052186148766 4.1286421823401795 -0.8806718708206488 2.596110888889635 0.0851206967934796 0.9112098501977719 -4.846307944642513e-05
0.8158573047426011 29.988789268822973 0.7149547077655668 0.47089439376808395 1.283004785804712 2.797366216424566 5.9864004564366935 1.1877321893499735 -1.1135870497188698 2.242132576804588 0.5814431172084493 0.6973082686711148 -5.7039536333662914e-05
0.8915504346378818 28.678410115898934 0.31596743842491226 0.6007726642792266 1.726426332226283 2.453455389294796 3.9037107517920346 0.37889568109381533 -0.6892698883621923 2.689696208280358 0.1255357993650167 2.6351723381034855 -8.486205751044042e-05
0.825856098153442 30.925506926628465 0.31023738693711084 0.6421224409658923 1.4177635731857474 1.9157594906018414 6.228734532925929 2.248869952639652 -1.011834542768775 2.5830527513005235 1.472941224934458 3.090268132936304 -0.00010813312316689463
0.7266187804353209 30.48892962066909 0.20725872237053736 0.8359873633954997 1.655499518767703 1.5735279373265993 2.455887636261837 3.303079535781638 -1.0108399030072837 2.542095414671493 1.2777160280857485 1.3605789551226697 -0.00021774282799963063
0.7426896859365173 29.726749741940942 0.4684121288367783 0.14505707357432604 1.9134970906324387 1.7597337694438948 3.3892384569139686 0.7274160337801627 -0.669926928827274 2.7139967204428244 0.27403865131510774 1.4270075726026032 2.173528520717596e-05
0.7060057533588286 28.06680165026999 0.9736395795604964 0.3153209068069486 2.1354152219351934 1.5332133062549078 3.5095139130859727 5.4663789429016205 -1.1812056078494027 1.9902395907691717 0.3660791983575244 1.9161262096945855 0.00012499383791622393
0.7095366236753466 30.25474890436837 0.36436339322757566 0.3928937728500075 1.560632446067058 1.7551416525015604 0.667703914066943 1.0296090654105072 -0.869145257996869 2.637189339958108 0.6065117221701648 0.10349752899418502 -2.112873791509286e-05
0.6524060197817759 29.71076884248813 0.07073040055920146 0.46807606880765834 0.22451174729364212 2.5170071043675906 2.651610423718083 6.084534281144927 -1.0515790226332729 1.1027342601381078 0.03718340691316581 2.045848258082652 1.3383324261936262e-05
0.6479318118115391 30.482652160322274 0.35296662032976783 0.007887720655329068 1.9693496616650077 0.4272013640437948 5.7703114669764055 2.813333126788928 -1.2609999448233036 1.3058244219490658 2.626592564952672 1.4550453626471922 9.965258455880022e-05
0.6005001657707367 30.773665642248556 0.5251698912567749 0.46568772603877856 1.8573967795362167 0.9550832004381733 5.014445013904661 2.271010138095595 -1.280710417942695 1.9926319086589082 2.6408107996391896 1.342447648403655 8.099003486873076e-05
0.8395967385547974 30.302571173487948 0.2097406440318221 0.27883628111181513 1.2149705643093034 2.5590050489551808 2.1031607506798453 6.080499821725217 -0.4915963737397899 2.714641641852461 0.8314565096270251 1.1768042220154955 0.0001913946616516128
0.9390487213024001 29.739698205436927 0.3362636403870781 0.5484690091600803 0.5476742377256403 2.5861417135518177 2.4891304446775466 1.0477141898326656 -1.0955350860430346 2.3123782223151843 0.6046578870496233 3.0010839885185137 -0.0002243321952155486
0.7652868910804809 29.023481933180626 0.07404337737475539 0.5731452328171158 2.6019944685350196 2.182661933727137 3.044646859573 3.601357717373909 -1.1131811489023533 1.3656286742989554 0.9625553761615974 2.2356437532646916 -6.011326292434252e-05
0.9899689773283145 30.64990828292169 0.03124432892461667 0.5780319662566792 2.1301641155246815 1.6473192857277152 6.235431267044535 5.717501777571764 -0.2886972289383474 2.6704077025295097 0.38406759466098056 2.77262906670959 5.1046087917694675e-05
0.6925483028644392 28.32538894235224 0.2684214286622744 0.2728470616213111 2.492105039444893 2.965542089345002 0.9327347046937227 2.323914161322893 -0.8601127867204588 2.6269707506349698 2.903965993259159 2.855628939653612 -4.030319175601875e-05
0.7077424939192174 28.772718370713807 0.4141702688657442 0.5518278978485333 2.0493843290971743 2.167197914048498 5.28180997978335 1.1751551187435432 -1.2553120849964545 2.303786150266403 2.271005793249498 0.3488489081968671 -0.0001094578753112287
0.6773439905449696 29.544621826313787 0.12193569785195427 0.8229602488113258 2.5346012212407945 1.7145092451160928 4.5858520588547265 4.757340803873014 -1.1851561817955476 1.4813095367216833 1.450572220921915 0.8248620325379376 0.00023347935521112454
0.6562023000182243 29.423204942640645 0.4284011337783557 0.4338921958339998 2.07322985858621 1.6338205028786945 2.473462301832522 5.954273362634674 -0.582426469608653 2.6983517802020436 0.4554774950327677 0.44667883720518897 -6.264734112490346e-05
0.7091695604130912 29.94907283159819 0.515070992459086 0.44204872960169933 2.051618479099668 1.5395250330632912 1.6172646568638747 2.8828103701054086 -1.2419931944878926 1.885112560200399 2.4779668770356738 2.3252842641582006 2.4718100624760656e-05
0.9106150026022729 29.727074150178215 0.14384600615218568 0.3834647400314327 1.9707790335114184 2.0413279502663584 0.6373631234986327 5.139188515878073 -1.0771101048160165 2.4694220666952713 1.7398692689924884 2.9585230727924734 3.5538965469507724e-05
0.9568833902081497 30.447926465994268 0.2141681316859825 0.2157116360958233 1.7237303401273423 1.5905531237600008 2.5813047154146367 4.572277547471701 -0.9951815632995392 0.9930151624685205 2.6533586301169003 1.6023730242491223 0.0002375855876822507
0.7023460361966498 30.913593094866776 0.5127579738124164 0.7296347605967987 0.6995280614439274 2.428708423440159 3.5879109360301777 1.1435201017386847 -0.2689207431960421 2.674362990114836 0.3353420639168003 0.8276315042299903 0.00017093751629048472
0.96052506504004 30.193529573255304 0.037703371441639 0.35464210546790215 0.7038086497945505 2.1419799055883 5.553040095286987 5.312396392797617 -1.0991348974815651 1.3291947596764098 1.3014461448557446 1.0356504302696217 8.284822639412768e-05
0.8984056272241598 28.713787228356992 0.17208935926517918 0.39241346584021286 2.032500805219025 2.723830336671325 3.6469779717382513 4.681040222289433 -0.3153878556838947 2.690865090406349 0.1853476690569927 1.8264720718797298 7.821543675568476e-05
0.78533549027121 30.68119124563994 0.5856329316367188 0.32091284435735223 1.9568580246411786 1.2989921195683987 2.1396230825098104 4.026521052831294 -1.2614629426433082 1.7075045057450586 2.2648524547084565 2.1422280105349953 0.00010849402026298459
0.6823185836611037 29.104280563366085 0.11974376717424248 0.5245534957877914 1.9998041710778427 2.2121504859347842 2.3215825989700734 3.1486238054518774 -0.03273158992412589 2.5727323432815705 0.3540389553018943 2.536681654825203 -0.00021790051100200442
0.9413069370539943 29.810184996542223 0.5902573693690479 0.7241554533319623 1.427040389170644 2.0798916044140845 4.563662558458367 1.9948888187568794 -0.9061534287340355 0.9138513480704302 1.4850958091212785 1.3816549949680512 -8.302219220832313e-06
0.5812887470218009 29.596491545179987 0.840849402222533 0.12150078805201125 1.838437388397364 1.4746836488131456 2.5899376890436714 4.626159487902644 -1.2476249045025627 1.3432649455185375 2.779352262409435 1.7937510477689007 0.0001852893275795815
0.6727612016231226 30.17071751158943 0.23173612361813903 0.8660370685037396 1.3510859019160395 1.9315308928631036 1.3287968220904325 5.9228955042817 -1.122563362444942 1.369035071057643 0.4493165153092859 1.608917447362651 0.0001245889022704654
0.9023789520011796 30.004710809313906 0.4169083206064436 0.6137138222095073 0.5546199675822169 2.5852077068105164 0.6429162150287456 0.4060096175025259 -1.14449707489648 2.3679436156370444 2.261922569773262 2.2585463025162413 -2.1000669764160767e-05
0.5109782589166838 29.327071295356472 0.556208480774082 0.9298417942773786 1.4642076159480675 1.9556751624518929 3.5706600709732577 0.4409126507525917 -1.2357887327481587 1.4034744999826323 2.7522652309333226 0.19975739729122569 -7.689696480395175e-05
0.7607885962178828 30.87144625677483 0.9274198435414238 0.5972293669244167 1.9559087238371975 1.2080540477155648 2.871215504586556 4.327253852013743 -1.00320974119476 2.5780028544860336 2.8474871411611695 1.6052679856131729 -2.2302480626344636e-06
0.8196436048581272 29.52858048953013 0.1638499118821904 0.4151994021837406 1.6820219901056723 2.089598447319303 4.037063742114973 2.1524749785143706 -1.232712619206864 1.3302690934759918 1.6919484065276846 1.1387807650428141 6.863921013091539e-05
0.6761206070394963 29.78759886978073 0.20570946842850665 0.003381605785461047 2.156219668246726 2.9382591955956796 3.4965706588776473 1.7053932783906496 -1.0880158581877453 1.2463401765235946 0.8118546136078391 2.712005206906886 -0.00012542819203404236
0.7035250797899082 29.180060285081115 0.19031831255027282 0.43661292297932 1.7433253218232514 2.60817668179545 2.8343130880096656 3.3966814954855895 -0.9170667265321911 2.6525770720338815 2.354255275166853 1.7152351218660307 -0.00011766070162532591
0.7823786487630451 28.491886931094026 0.8360279956864812 0.8015775452528375 1.5737564040576937 2.3308299931457808 0.8929187007306344 5.974122507852974 -0.9903178464788662 2.5847385031789236 2.7255114246409544 2.652790451900351 0.00013252864739326294
0.6843214719461735 30.801152581687244 0.11805403368443051 0.4078413095030477 1.2182580421371798 1.6764129460715624 3.932384322236608 5.486361282195371 -0.9548247638694095 2.5750033382906348 1.6358482676249662 0.09353877414946962 0.0002130519629646767
0.9235543785255103 29.044454055423763 0.3874988314128075 0.11657677423941015 2.688929637115989 1.3299257051192395 3.1607853501109666 3.5750568431055005 -0.2799060068245519 2.6817381261030193 0.5030780608287421 2.814598547438405 -0.00023169036129336044
0.6591591557456957 29.937370676044495 0.0928058137927495 0.20136601712264748 2.6392363292209815 1.5702742563362673 4.0610029275565385 2.0378944663892833 -0.5004985174363082 2.6840171810456415 1.3681872505463297 2.38239656992527 0.00010480576243501537
0.9649858267007885 30.866057928748305 0.2560560509869811 0.06818876763117486 2.1068030859319697 0.2855364660084208 2.3968237559458485 2.2120245057635923 -1.151217708721776 2.4099770752477143 1.4640458187815977 1.9767201669558543 0.00019409510407343946
0.8395450794115313 29.737344397401426 0.3668182792342022 0.4669488775430395 1.500465480293972 2.413616500906286 1.172098533543718 2.1963761854334742 -0.7304753311027121 2.7131217692505913 0.38936039018589413 1.6863820831691134 0.00018879649313611335
0.6960584808220838 30.216892601334493 0.058731610396293016 0.7771610358959274 1.716856534237186 1.8355401074619935 5.850152832404133 4.497391306483565 -1.0922327371781362 2.505543253072618 1.441885453425731 2.9420433313044074 -5.287823863302647e-05
0.6816302317014564 29.97316507779822 0.5778510087590084 0.8898949752039548 2.081721971657188 1.3632117996210231 1.2475354877965668 0.4055357599515858 -0.8401716854050305 2.7096946252672174 2.6478437784000164 2.8809423916457573 0.00021170116534305962
0.6745964994959316 29.3723987905415 0.08344764299004775 0.43727478173096973 2.999660971267685 1.8604600238531999 2.6607425866103593 3.9749681765803544 -1.0120354864888232 0.9367630262058402 2.4707787625634254 0.9126865022231414 0.00011185231983232275
0.9020411898667103 29.821464468942406 0.19966981134522538 0.19686326963415923 1.9166870445187287 1.8877758181014836 5.0003033129839 4.905791802884217 -0.9610290955599453 2.630844760733009 1.647215786816681 0.0958432182640481 3.7312345258227564e-05
0.7020961375478578 30.727201874218927 0.10844726746337435 0.17399544204883383 1.2192548098583227 2.5137574889108016 4.438123095336787 1.657116893870041 -0.8973689299000556 2.5909406650948448 0.8149638440187228 2.4785394087267285 -0.00015203207391483933
0.9662122685481064 30.431399426817258 0.18531621477799218 0.10856809042434055 1.9687654025993246 2.219608636889038 1.6475291648605048 3.2117278125681206 -0.8153729814006506 2.667156010007759 1.5688259197929564 1.1955135132547376 -0.00020978661180193192
0.7635762612661007 29.88477916207942 0.12999446609986937 0.15995374185961722 2.3779709908903266 2.592160845585464 2.674578306813723 5.170333710807645 -1.2015576535909216 1.7600222544016646 0.9325628258861955 1.2654343483609605 -4.661487073830692e-07
0.7069219115572606 28.263032529215806 0.2612622371657246 0.5983841140059263 2.4090432820520418 2.409987752058736 2.321048221383906 1.023175931414673 -1.267268170753961 1.7398776491537042 2.4098766638014366 0.04270590870157323 -0.00014488367923082762
0.8887862989413895 30.172434681593323 0.41575857483666434 0.41627649788133425 2.1098776697732533 1.7349793157299114 5.3240961100335875 5.873097750083051 -1.0836693479195616 2.513712187580692 2.517821157120101 0.7340328945027069 -0.00019369667136118999
0.9415401527924733 30.083372500808615 0.37546615201264516 0.8844834634613139 2.33384743014936 1.6501614951102117 3.9983410482244404 3.316633285528497 -0.6227988023340701 2.700945685852751 0.2801656551301235 1.7334454592652917 -0.00018558517913926537
0.7307741722447809 30.67767082435647 0.11784805362773064 0.2759205597110859 0.5983759062793931 2.372184435090319 0.9006534741082713 4.37075128891894 -1.1710222848973133 2.264401925851571 0.5578637994709257 2.7406576732173833 0.00012845187668822247
0.8362080136582309 30.540894527229035 0.11132004712127307 0.46619938982772 0.11593647108231965 2.481385238678854 1.9466149813731703 4.054199535207104 -1.1942011317085155 1.7455756813466423 0.577788758242684 1.7291245796757564 -2.7585204279447552e-05
0.9503573883874221 30.128530569740885 0.2875836656465868 0.6172288457260985 1.3255169487665415 2.1243684382713903 0.41644487419885934 2.7998802972136594 -1.0253793370451585 2.6603473029955245 2.394876638658651 1.078910402481917 -0.0002336641932497051
0.8016750368701949 28.87368233662111 0.7519992366293166 0.026438380378133796 2.1417972715079623 0.47254229404259407 0.7177348471652764 4.742504724651922 -0.9555058778787128 2.63202069045225 2.7292109540938885 2.237531917037907 0.00013180773420906497
0.9203848259872378 29.931183671613514 0.40599305662374185 0.0003594219823943958 2.0124543851264236 0.760893617154682 0.773230349413247 0.8720887305248247 -0.9895393669905621 2.452672640581066 0.4956257593299731 1.8360619599415995 -0.00017918144004069306
0.7315384049388175 30.876217108669024 0.15514248153827553 0.14714066218278882 2.197290235687584 0.9415671101775067 1.5428652113190617 5.539041792577535 -0.9327899131621189 2.645297711075217 2.113116488872165 0.771282230857324 0.00014069068003818409
0.9092191119311028 30.988143179335523 0.35958991783196775 0.05643100761843599 1.8968165761104014 0.30862471183627804 2.6156389775010207 0.4884756268842364 -0.9653820393666147 2.572269518179638 1.3920752192185901 1.4686088121670735 0.00011825386618912137
0.9158703774588263 29.85536366622791 0.2697093782203866 0.07763923495376276 2.2763991029767463 1.9870236248103739 2.5901487708897775 2.6139334439387585 -0.7371996752484488 2.652933077513059 0.6566718686884389 0.7211944667819467 0.00017739657102464442
0.5798641404656599 30.797402624759023 0.379379893734712 0.6466827054281988 1.2337789552432077 1.9985374823094824 5.95540465313065 4.462607294084674 -0.9305397407479775 2.586857842671331 0.2947826990705633 0.6522239903843211 -0.00023859585408660423
0.8995122268929261 30.963436758397012 0.324060875422701 0.13170957976438324 1.881571386440919 0.5218496890160416 4.093447223405791 1.5534284225383233 -0.8731049823402957 2.5733987386845047 0.861526810117281 1.7371634316159574 5.185931492895408e-05
0.6582798208211624 30.686859722790768 0.09735692643946489 0.08811931639704797 2.3789552186134797 1.3637160059285154 4.163039944604898 2.1587223737931716 -0.48994919251440977 2.63658182711361 1.5910231065652276 2.2564198055931413 0.0001825520171259949
